"","AQSID","Param","Site_code","site_name","status","AgencyID","Agency_name","EPA_reg","lat","long","elev","GMT_offset","country","MSA_code","MSA_name","state_code","state_name","county_code","county_name"
"146","012219380","WD","9380","JPN Site 012219380","Active","MOE","Japan Ministry of Environment","",35.333271,140.146775,0,9,"",NA,"","na","N/A","N/A","N/A"
"147","012219380","NOX","9380","JPN Site 012219380","Active","MOE","Japan Ministry of Environment","",35.333271,140.146775,0,9,"",NA,"","na","N/A","N/A","N/A"
"148","012219380","NO","9380","JPN Site 012219380","Active","MOE","Japan Ministry of Environment","",35.333271,140.146775,0,9,"",NA,"","na","N/A","N/A","N/A"
"149","013120020","WD","0020","JPN Site 013120020","Active","MOE","Japan Ministry of Environment","",35.736551,139.59958,0,9,"",NA,"","na","N/A","N/A","N/A"
"150","013120020","RHUM","0020","JPN Site 013120020","Active","MOE","Japan Ministry of Environment","",35.736551,139.59958,0,9,"",NA,"","na","N/A","N/A","N/A"
"151","013120020","NOX","0020","JPN Site 013120020","Active","MOE","Japan Ministry of Environment","",35.736551,139.59958,0,9,"",NA,"","na","N/A","N/A","N/A"
"152","013120020","NO","0020","JPN Site 013120020","Active","MOE","Japan Ministry of Environment","",35.736551,139.59958,0,9,"",NA,"","na","N/A","N/A","N/A"
"153","013120020","CO","0020","JPN Site 013120020","Active","MOE","Japan Ministry of Environment","",35.736551,139.59958,0,9,"",NA,"","na","N/A","N/A","N/A"
"154","013120020","TEMP","0020","JPN Site 013120020","Active","MOE","Japan Ministry of Environment","",35.736551,139.59958,0,9,"",NA,"","na","N/A","N/A","N/A"
"155","013120020","WS","0020","JPN Site 013120020","Active","MOE","Japan Ministry of Environment","",35.736551,139.59958,0,9,"",NA,"","na","N/A","N/A","N/A"
"156","013121020","TEMP","1020","JPN Site 013121020","Active","MOE","Japan Ministry of Environment","",35.770163,139.825948,0,9,"",NA,"","na","N/A","N/A","N/A"
"157","013121020","WS","1020","JPN Site 013121020","Active","MOE","Japan Ministry of Environment","",35.770163,139.825948,0,9,"",NA,"","na","N/A","N/A","N/A"
"158","013121020","WD","1020","JPN Site 013121020","Active","MOE","Japan Ministry of Environment","",35.770163,139.825948,0,9,"",NA,"","na","N/A","N/A","N/A"
"159","013121020","RHUM","1020","JPN Site 013121020","Active","MOE","Japan Ministry of Environment","",35.770163,139.825948,0,9,"",NA,"","na","N/A","N/A","N/A"
"160","013121020","NOX","1020","JPN Site 013121020","Active","MOE","Japan Ministry of Environment","",35.770163,139.825948,0,9,"",NA,"","na","N/A","N/A","N/A"
"161","013121020","NO","1020","JPN Site 013121020","Active","MOE","Japan Ministry of Environment","",35.770163,139.825948,0,9,"",NA,"","na","N/A","N/A","N/A"
"162","014153510","CO","3510","JPN Site 014153510","Active","MOE","Japan Ministry of Environment","",35.554623,139.415992,0,9,"",NA,"","na","N/A","N/A","N/A"
"163","014153510","NOX","3510","JPN Site 014153510","Active","MOE","Japan Ministry of Environment","",35.554623,139.415992,0,9,"",NA,"","na","N/A","N/A","N/A"
"164","014153510","NO","3510","JPN Site 014153510","Active","MOE","Japan Ministry of Environment","",35.554623,139.415992,0,9,"",NA,"","na","N/A","N/A","N/A"
"165","014206010","NOX","6010","JPN Site 014206010","Active","MOE","Japan Ministry of Environment","",35.264372,139.152416,0,9,"",NA,"","na","N/A","N/A","N/A"
"166","014206010","NO","6010","JPN Site 014206010","Active","MOE","Japan Ministry of Environment","",35.264372,139.152416,0,9,"",NA,"","na","N/A","N/A","N/A"
"167","014206010","SO2","6010","JPN Site 014206010","Active","MOE","Japan Ministry of Environment","",35.264372,139.152416,0,9,"",NA,"","na","N/A","N/A","N/A"
"168","014206010","WS","6010","JPN Site 014206010","Active","MOE","Japan Ministry of Environment","",35.264372,139.152416,0,9,"",NA,"","na","N/A","N/A","N/A"
"169","014206010","WD","6010","JPN Site 014206010","Active","MOE","Japan Ministry of Environment","",35.264372,139.152416,0,9,"",NA,"","na","N/A","N/A","N/A"
"170","016408060","SO2","8060","JPN Site 016408060","Active","MOE","Japan Ministry of Environment","",36.591135,136.911986,0,9,"",NA,"","na","N/A","N/A","N/A"
"171","016408060","WS","8060","JPN Site 016408060","Active","MOE","Japan Ministry of Environment","",36.591135,136.911986,0,9,"",NA,"","na","N/A","N/A","N/A"
"172","016408060","WD","8060","JPN Site 016408060","Active","MOE","Japan Ministry of Environment","",36.591135,136.911986,0,9,"",NA,"","na","N/A","N/A","N/A"
"173","016408060","NOX","8060","JPN Site 016408060","Active","MOE","Japan Ministry of Environment","",36.591135,136.911986,0,9,"",NA,"","na","N/A","N/A","N/A"
"174","016408060","NO","8060","JPN Site 016408060","Active","MOE","Japan Ministry of Environment","",36.591135,136.911986,0,9,"",NA,"","na","N/A","N/A","N/A"
"175","022221010","SO2","1010","JPN Site 022221010","Active","MOE","Japan Ministry of Environment","",34.722179,137.527854,0,9,"",NA,"","na","N/A","N/A","N/A"
"176","022221010","NOX","1010","JPN Site 022221010","Active","MOE","Japan Ministry of Environment","",34.722179,137.527854,0,9,"",NA,"","na","N/A","N/A","N/A"
"177","022221010","NO","1010","JPN Site 022221010","Active","MOE","Japan Ministry of Environment","",34.722179,137.527854,0,9,"",NA,"","na","N/A","N/A","N/A"
"178","023428010","WS","8010","JPN Site 023428010","Active","MOE","Japan Ministry of Environment","",35.11129,136.71957,0,9,"",NA,"","na","N/A","N/A","N/A"
"179","023428010","WD","8010","JPN Site 023428010","Active","MOE","Japan Ministry of Environment","",35.11129,136.71957,0,9,"",NA,"","na","N/A","N/A","N/A"
"180","023428010","NOX","8010","JPN Site 023428010","Active","MOE","Japan Ministry of Environment","",35.11129,136.71957,0,9,"",NA,"","na","N/A","N/A","N/A"
"181","023428010","NO","8010","JPN Site 023428010","Active","MOE","Japan Ministry of Environment","",35.11129,136.71957,0,9,"",NA,"","na","N/A","N/A","N/A"
"182","024202510","NO","2510","JPN Site 024202510","Active","MOE","Japan Ministry of Environment","",34.964915,136.634028,0,9,"",NA,"","na","N/A","N/A","N/A"
"183","024202510","SO2","2510","JPN Site 024202510","Active","MOE","Japan Ministry of Environment","",34.964915,136.634028,0,9,"",NA,"","na","N/A","N/A","N/A"
"184","024202510","WS","2510","JPN Site 024202510","Active","MOE","Japan Ministry of Environment","",34.964915,136.634028,0,9,"",NA,"","na","N/A","N/A","N/A"
"185","024202510","WD","2510","JPN Site 024202510","Active","MOE","Japan Ministry of Environment","",34.964915,136.634028,0,9,"",NA,"","na","N/A","N/A","N/A"
"186","024202510","NOX","2510","JPN Site 024202510","Active","MOE","Japan Ministry of Environment","",34.964915,136.634028,0,9,"",NA,"","na","N/A","N/A","N/A"
"187","027117510","NO","7510","JPN Site 027117510","Active","MOE","Japan Ministry of Environment","",34.715201,135.561906,0,9,"",NA,"","na","N/A","N/A","N/A"
"188","027117510","NOX","7510","JPN Site 027117510","Active","MOE","Japan Ministry of Environment","",34.715201,135.561906,0,9,"",NA,"","na","N/A","N/A","N/A"
"189","027121510","NO","1510","JPN Site 027121510","Active","MOE","Japan Ministry of Environment","",34.636598,135.538579,0,9,"",NA,"","na","N/A","N/A","N/A"
"190","027121510","NOX","1510","JPN Site 027121510","Active","MOE","Japan Ministry of Environment","",34.636598,135.538579,0,9,"",NA,"","na","N/A","N/A","N/A"
"191","028107020","NOX","7020","JPN Site 028107020","Active","MOE","Japan Ministry of Environment","",34.691862,135.099724,0,9,"",NA,"","na","N/A","N/A","N/A"
"192","028107020","NO","7020","JPN Site 028107020","Active","MOE","Japan Ministry of Environment","",34.691862,135.099724,0,9,"",NA,"","na","N/A","N/A","N/A"
"193","028107020","WS","7020","JPN Site 028107020","Active","MOE","Japan Ministry of Environment","",34.691862,135.099724,0,9,"",NA,"","na","N/A","N/A","N/A"
"194","028107020","WD","7020","JPN Site 028107020","Active","MOE","Japan Ministry of Environment","",34.691862,135.099724,0,9,"",NA,"","na","N/A","N/A","N/A"
"195","028201090","SO2","1090","JPN Site 028201090","Active","MOE","Japan Ministry of Environment","",34.907663,134.57809,0,9,"",NA,"","na","N/A","N/A","N/A"
"196","840160170006","WS","0006","Sandpoint","Active","ID1","Idaho Department of Environmental Quality","R10",48.272,-116.569,0,-8,"US",NA,"","16","ID","017","BONNER"
"197","840160170006","WD","0006","Sandpoint","Active","ID1","Idaho Department of Environmental Quality","R10",48.272,-116.569,0,-8,"US",NA,"","16","ID","017","BONNER"
"198","840160170006","RHUM","0006","Sandpoint","Active","ID1","Idaho Department of Environmental Quality","R10",48.272,-116.569,0,-8,"US",NA,"","16","ID","017","BONNER"
"199","530299999","PM2.5","9999","Oak Harbor-SW 6th (US)","Active","WA1","Washington Department of Ecology","R10",48.294399,-122.660004,9.8,-8,"US",NA,"","53","WA","029","ISLAND"
"200","530470013","PM2.5","0013","Omak-Colville Tribe","Active","WA1","Washington Department of Ecology","R10",48.39999,-119.518959,262.9,-8,"US",NA,"","53","WA","047","OKANOGAN"
"201","530470013","TEMP","0013","Omak-Colville Tribe","Active","WA1","Washington Department of Ecology","R10",48.39999,-119.518959,262.9,-8,"US",NA,"","53","WA","047","OKANOGAN"
"202","530470013","WS","0013","Omak-Colville Tribe","Active","WA1","Washington Department of Ecology","R10",48.39999,-119.518959,262.9,-8,"US",NA,"","53","WA","047","OKANOGAN"
"203","530470013","WD","0013","Omak-Colville Tribe","Active","WA1","Washington Department of Ecology","R10",48.39999,-119.518959,262.9,-8,"US",NA,"","53","WA","047","OKANOGAN"
"204","800090133","RHUM","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"205","800090133","O3","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"206","800090133","PM10","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"207","800090133","NO2","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"208","800090133","CO","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"209","800090133","SO2","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"210","800090133","TEMP","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"211","800090133","WS","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"212","800090133","WD","0133","Tlahuac","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.2464,-99.01,2298.5,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"213","800090034","O3","0034","UAM Xochimilco","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.3044,-99.0738,2247.2,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"214","800090034","PM2.5","0034","UAM Xochimilco","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.3044,-99.0738,2247.2,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"215","800090034","NO2","0034","UAM Xochimilco","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.3044,-99.0738,2247.2,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"216","800090034","CO","0034","UAM Xochimilco","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.3044,-99.0738,2247.2,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"217","800090034","SO2","0034","UAM Xochimilco","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.3044,-99.0738,2247.2,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"218","800090171","O3","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"219","800090171","PM2.5","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"220","800090171","PM10","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"221","800090171","NO2","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"222","800090171","CO","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"223","800090171","SO2","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"224","800090171","TEMP","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"225","800090171","RHUM","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"226","800090171","PMC","0171","Merced","Active","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4246,-99.1195,2246.3,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"227","800090057","CO","0057","San Juan de Arag n","Inactive","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4525,-99.086,2259.4,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"228","800090057","SO2","0057","San Juan de Arag n","Inactive","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4525,-99.086,2259.4,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"229","800090057","O3","0057","San Juan de Arag n","Inactive","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4525,-99.086,2259.4,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"230","800090057","PM2.5","0057","San Juan de Arag n","Inactive","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4525,-99.086,2259.4,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"231","800090057","NO2","0057","San Juan de Arag n","Inactive","MXC","Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico","MX",19.4525,-99.086,2259.4,-6,"MX",NA,"","80","MX","009","DISTRITO FEDERAL"
"232","150011006","PM2.5","1006","Hilo","Active","HI1","Hawaii State Dept. of Health","R9",19.717562,-155.110535,0,-10,"US",25900," Hilo, HI ","15","HI","001","HAWAII"
"233","150011006","SO2","1006","Hilo","Active","HI1","Hawaii State Dept. of Health","R9",19.717562,-155.110535,0,-10,"US",25900," Hilo, HI ","15","HI","001","HAWAII"
"234","150011006","WS","1006","Hilo","Active","HI1","Hawaii State Dept. of Health","R9",19.717562,-155.110535,0,-10,"US",25900," Hilo, HI ","15","HI","001","HAWAII"
"235","150011006","WD","1006","Hilo","Active","HI1","Hawaii State Dept. of Health","R9",19.717562,-155.110535,0,-10,"US",25900," Hilo, HI ","15","HI","001","HAWAII"
"236","150011006","SO2-15","1006","Hilo","Active","HI1","Hawaii State Dept. of Health","R9",19.717562,-155.110535,0,-10,"US",25900," Hilo, HI ","15","HI","001","HAWAII"
"237","131850003","PM2.5","0003","Valdosta","Active","GA1","Georgia Department of Natural Resources","R4",30.8486,-83.2933,69.8,-5,"US",46660," Valdosta, GA ","13","GA","185","LOWNDES"
"238","131850003","PM10","0003","Valdosta","Active","GA1","Georgia Department of Natural Resources","R4",30.8486,-83.2933,69.8,-5,"US",46660," Valdosta, GA ","13","GA","185","LOWNDES"
"239","046201260","SO2","1260","JPN Site 046201260","Active","MOE","Japan Ministry of Environment","",31.595728,130.705509,0,9,"",NA,"","na","N/A","N/A","N/A"
"240","046201260","WS","1260","JPN Site 046201260","Active","MOE","Japan Ministry of Environment","",31.595728,130.705509,0,9,"",NA,"","na","N/A","N/A","N/A"
"241","046201260","WD","1260","JPN Site 046201260","Active","MOE","Japan Ministry of Environment","",31.595728,130.705509,0,9,"",NA,"","na","N/A","N/A","N/A"
"242","046212010","WD","2010","JPN Site 046212010","Active","MOE","Japan Ministry of Environment","",31.736825,130.760498,0,9,"",NA,"","na","N/A","N/A","N/A"
"243","046212010","NOX","2010","JPN Site 046212010","Active","MOE","Japan Ministry of Environment","",31.736825,130.760498,0,9,"",NA,"","na","N/A","N/A","N/A"
"244","046212010","NO","2010","JPN Site 046212010","Active","MOE","Japan Ministry of Environment","",31.736825,130.760498,0,9,"",NA,"","na","N/A","N/A","N/A"
"245","046212010","SO2","2010","JPN Site 046212010","Active","MOE","Japan Ministry of Environment","",31.736825,130.760498,0,9,"",NA,"","na","N/A","N/A","N/A"
"246","046212010","WS","2010","JPN Site 046212010","Active","MOE","Japan Ministry of Environment","",31.736825,130.760498,0,9,"",NA,"","na","N/A","N/A","N/A"
"247","045201050","SO2","1050","JPN Site 045201050","Active","MOE","Japan Ministry of Environment","",31.936259,131.40849,0,9,"",NA,"","na","N/A","N/A","N/A"
